user-id,event-id,rating,tags_x,tags_y
3337,1211,,Class|Other|Finance|Ministries,Screening|Film|Media
3044,1711,,Rally|Law|Travel,Conference|Science|Tech
3044,1651,,Rally|Law|Travel,Festival|Food|Drink
3454,1651,,Night|Food|Celebration,Festival|Food|Drink
3044,1617,,Rally|Law|Travel,Food|Party
3114,1617,,Festival|Appearance,Food|Party
3216,1617,,Auto,Food|Party
3217,1617,,Product|Appearance,Food|Party
3045,2421,,Air|Law,Tour|Film|Media
3180,2421,,College|Broadcast,Tour|Film|Media
3211,2421,,Street|Fitness|Course,Tour|Film|Media
3237,2421,,Travel|Game,Tour|Film|Media
3336,2421,,Retreat,Tour|Film|Media
3386,2421,,Fitness|Festival|Home,Tour|Film|Media
3409,2421,,Health|Tour|Art|Conference,Tour|Film|Media
3045,2492,,Air|Law,Festival|Art
3103,2492,,Air|Art|Screening|History,Festival|Art
3374,2492,,Retreat|Community,Festival|Art
3045,1647,,Air|Law,Class
3296,1647,,Game|Sport,Class
3045,1115,,Air|Law,Festival|Food|Drink
3170,1115,,Admission,Festival|Food|Drink
3045,1969,,Air|Law,Party|Home|Lifestyle
3294,1969,,Attraction|Screening|Club,Party|Home|Lifestyle
3046,2075,,Other|Media|Workshop,Festival|Family|Education
3297,2075,,Tour|Seminar,Festival|Family|Education
3046,1486,,Other|Media|Workshop,Conference|Government
3179,1486,,Film|Film|Spirituality,Conference|Government
3330,1486,,Club|Law|Dinner,Conference|Government
3373,1486,,Fitness|Spirituality|Retreat|Course,Conference|Government
3046,2085,,Other|Media|Workshop,Travel|Outdoor
3046,1736,,Other|Media|Workshop,Party|Holiday
3156,1736,,Ministries,Party|Holiday
3368,1736,,Race|Seminar,Party|Holiday
3046,1337,,Other|Media|Workshop,Race
3047,2026,,Business|Rally,Conference|Science|Tech
3047,2410,,Business|Rally,Networking|Business
3361,2410,,Networking|Culture,Networking|Business
3047,1501,,Business|Rally,Screening|Hobbies
3378,1501,,Music|Social|Celebration|Drink,Screening|Hobbies
3048,2207,,Ministries|Rally,Conference|Business
3105,2207,,Networking|Race|Education|Course,Conference|Business
3238,2207,,Workshop|Retreat,Conference|Business
3048,2199,,Ministries|Rally,Performance|Music
3155,2199,,Charity|Other,Performance|Music
3273,2199,,Adventure|Adventure|Travel,Performance|Music
3048,1022,,Ministries|Rally,Networking|Charity|Cause
3049,2055,,Holiday|Game|Workshop,Game|Science|Tech
3160,2055,,Tour|Art,Game|Science|Tech
3049,2439,,Holiday|Game|Workshop,Tour|Hobbies
3371,2439,,Charity|Sport,Tour|Hobbies
3049,2120,,Holiday|Game|Workshop,Seminar|Government
3203,2120,,Outdoor,Seminar|Government
3049,2196,,Holiday|Game|Workshop,Performance|Music
3116,2196,,Home|Park,Performance|Music
3050,1110,,Home|Cause,Tour|Food|Drink
3298,1110,,Tournament|Ministries|Networking,Tour|Food|Drink
3299,1110,,Spring|Performance|Other,Tour|Food|Drink
3478,1110,,Music|Retreat|Night,Tour|Food|Drink
3050,1941,,Home|Cause,Seminar|Hobbies
3158,1941,,Praise|Attraction,Seminar|Hobbies
3199,1941,,Sports|Dinner,Seminar|Hobbies
3236,1941,,Home|Conference|Screening|Business,Seminar|Hobbies
3050,2048,,Home|Cause,Seminar|
3467,2048,,Night|Admission|Spring|History,Seminar|
3050,1362,,Home|Cause,Party|Music
3149,1362,,Science,Party|Music
3183,1362,,Finance|Festival|Broadcast|Finance,Party|Music
3486,1362,,Retreat|Street,Party|Music
3050,1911,,Home|Cause,Gala|Other
3115,1911,,Broadcast,Gala|Other
3051,1156,,Convention|Tour|Travel,Festival|Fashion
3237,1156,,Travel|Game,Festival|Fashion
3051,2507,,Convention|Tour|Travel,Networking|Business
3095,2507,,Music|Law|Tournament,Networking|Business
3459,2507,,College|Tour,Networking|Business
3051,1956,,Convention|Tour|Travel,Party|Music
3285,1956,,Adventure|Celebration|Education,Party|Music
3051,2176,,Convention|Tour|Travel,Gala|Charity|Cause
3156,2176,,Ministries,Gala|Charity|Cause
3172,2176,,Fitness|Park,Gala|Charity|Cause
3340,2176,,Charity|Fashion,Gala|Charity|Cause
3051,1088,,Convention|Tour|Travel,Appearance|Community
3054,1088,,Social|Tech|Music,Appearance|Community
3324,1088,,Boat|Night,Appearance|Community
3052,1204,,Air|History|Appearance,Conference|Science|Tech
3295,1204,,Other,Conference|Science|Tech
3447,1204,,Celebration|College,Conference|Science|Tech
3052,2390,,Air|History|Appearance,Festival|Business
3232,2390,,Product|Class|Boat|Street,Festival|Business
3277,2390,,Film,Festival|Business
3331,2390,,Park|Celebration|Conference|College,Festival|Business
3419,2390,,Class|Gala,Festival|Business
3472,2390,,Game,Festival|Business
3473,2390,,Party,Festival|Business
3052,1791,,Air|History|Appearance,Appearance|Government
3338,1791,,Conference|Business|Boat,Appearance|Government
3494,1791,,Food,Appearance|Government
3052,1234,,Air|History|Appearance,Party|Charity|Cause
3289,1234,,Tour|Community,Party|Charity|Cause
3299,1234,,Spring|Performance|Other,Party|Charity|Cause
3053,1882,,Broadcast,Gala|Food|Drink
3053,2018,,Broadcast,Performance|Music
3053,2087,,Broadcast,Party
3222,2087,,Travel|Education|Media,Party
3053,1496,,Broadcast,Party|Food|Drink
3216,1496,,Auto,Party|Food|Drink
3053,1267,,Broadcast,Performance|Art
3187,1267,,Night|Dinner|Conference,Performance|Art
3054,1783,,Social|Tech|Music,Seminar|Family|Education
3453,1783,,Seminar|Music,Seminar|Family|Education
3054,2310,,Social|Tech|Music,Performance|Music
3271,2310,,Appearance|Media|Film,Performance|Music
3360,2310,,Tech|Community|Conference,Performance|Music
3054,2285,,Social|Tech|Music,Gala|Food|Drink
3334,2285,,Course,Gala|Food|Drink
3055,1367,,Law|Holiday,Performance|Music
3437,1367,,History|Networking|Tournament|Education,Performance|Music
3055,1614,,Law|Holiday,Conference|Business
3055,2441,,Law|Holiday,Class|Health
3126,2441,,Education|Attraction|Family|Gobierno,Class|Health
3189,2441,,Conference|Science|Finance,Class|Health
3495,2441,,Culture,Class|Health
3055,1939,,Law|Holiday,Seminar|Government
3492,1939,,Adventure|Gala|Community,Seminar|Government
3055,1135,,Law|Holiday,Party|Music
3138,1135,,Dinner|Fitness|Machine|Class,Party|Music
3056,1495,,Sports|Night|Course,Party|Music
3333,1495,,Workshop|Auto,Party|Music
3376,1495,,Screening,Party|Music
3056,2164,,Sports|Night|Course,Performance|Music
3273,2164,,Adventure|Adventure|Travel,Performance|Music
3056,1521,,Sports|Night|Course,Performance|Music
3283,1521,,Hobbies|Outdoor|Screening|Gala,Performance|Music
3056,1017,,Sports|Night|Course,Performance|Music
3063,1017,,Auto,Performance|Music
3138,1017,,Dinner|Fitness|Machine|Class,Performance|Music
3185,1017,,History|Spirituality|Social|Government,Performance|Music
3261,1017,,Law|Cause|Fitness|Spirituality,Performance|Music
3360,1017,,Tech|Community|Conference,Performance|Music
3498,1017,,Art,Performance|Music
3056,1590,,Sports|Night|Course,Festival|Other
3057,1126,,Game,Party|Hobbies
3349,1126,,Broadcast,Party|Hobbies
3365,1126,,Gala|Appearance|Other,Party|Hobbies
3057,1860,,Game,Networking|Business
3255,1860,,Holiday|Street,Networking|Business
3057,1872,,Game,Conference
3194,1872,,Travel|Praise|Party,Conference
3058,1466,,Charity|Ministries|Hobbies,Gala|Community
3107,1466,,Performance,Gala|Community
3116,1466,,Home|Park,Gala|Community
3130,1466,,Product,Gala|Community
3058,1393,,Charity|Ministries|Hobbies,Gala|Party
3058,2278,,Charity|Ministries|Hobbies,Party|Food|Drink
3176,2278,,Festival|Fitness|Boat|Seminar,Party|Food|Drink
3363,2278,,Media|Gobierno|Appearance|Tour,Party|Food|Drink
3474,2278,,Club,Party|Food|Drink
3058,2481,,Charity|Ministries|Hobbies,Class|Business
3122,2481,,Tournament,Class|Business
3059,1889,,College|Music,Party|Food|Drink
3117,1889,,Performance|Tournament|Finance,Party|Food|Drink
3160,1889,,Tour|Art,Party|Food|Drink
3464,1889,,Conference|Broadcast|Party|Charity,Party|Food|Drink
3059,1131,,College|Music,Performance|Art
3148,1131,,Family|History|Holiday,Performance|Art
3175,1131,,Media,Performance|Art
3219,1131,,Auto,Performance|Art
3059,1227,,College|Music,Music
3395,1227,,History,Music
3059,2468,,College|Music,Appearance|Community
3338,2468,,Conference|Business|Boat,Appearance|Community
3494,2468,,Food,Appearance|Community
3060,2173,,Government|Other|Drink|Travel,Festival|Family|Education
3088,2173,,Dinner|Auto|Night|Drink,Festival|Family|Education
3441,2173,,Gala|Drink|Sport,Festival|Family|Education
3060,2423,,Government|Other|Drink|Travel,Tour|Hobbies
3060,2450,,Government|Other|Drink|Travel,Gala|Food|Drink
3338,2450,,Conference|Business|Boat,Gala|Food|Drink
3388,2450,,Film|Social,Gala|Food|Drink
3060,1611,,Government|Other|Drink|Travel,Performance|Music
3392,1611,,Drink|Finance|Gobierno,Performance|Music
3061,2101,,Night,Party|Food|Drink
3085,2101,,Business|Appearance|Auto|Networking,Party|Food|Drink
3061,1479,,Night,Party|Food|Drink
3423,1479,,Charity,Party|Food|Drink
3061,1246,,Night,Networking|Science|Tech
3061,2122,,Night,Class|Sports|Fitness
3311,2122,,Holiday|Sport|Adventure,Class|Sports|Fitness
3477,2122,,Drink,Class|Sports|Fitness
3062,1716,,Broadcast|Expo|Media,Party|Food|Drink
3174,1716,,Science|Boat,Party|Food|Drink
3287,1716,,Networking|Park,Party|Food|Drink
3472,1716,,Game,Party|Food|Drink
3489,1716,,Adventure,Party|Food|Drink
3062,1288,,Broadcast|Expo|Media,Performance|Music
3105,1288,,Networking|Race|Education|Course,Performance|Music
3062,1766,,Broadcast|Expo|Media,Class|Business
3340,1766,,Charity|Fashion,Class|Business
3485,1766,,Culture|Race|Food|Outdoor,Class|Business
3062,2325,,Broadcast|Expo|Media,Party|Other
3279,2325,,Celebration|Celebration|Outdoor|History,Party|Other
3489,2325,,Adventure,Party|Other
3063,1576,,Auto,Class|Science|Tech
3186,1576,,Tech,Class|Science|Tech
3063,2226,,Auto,Class|Business
3199,2226,,Sports|Dinner,Class|Business
3232,2226,,Product|Class|Boat|Street,Class|Business
3240,2226,,Business|Education|College,Class|Business
3449,2226,,Game|Leadership,Class|Business
3063,1569,,Auto,Appearance|Government
3277,1569,,Film,Appearance|Government
3064,2329,,Food|Dinner|Cause,Performance|Art
3479,2329,,Gala,Performance|Art
3064,1080,,Food|Dinner|Cause,Networking|Business
3204,1080,,Air,Networking|Business
3367,1080,,Course|Film|Club|Community,Networking|Business
3064,2118,,Food|Dinner|Cause,Gala|Charity|Cause
3131,2118,,Course|Gobierno,Gala|Charity|Cause
3212,2118,,Family,Gala|Charity|Cause
3403,2118,,Rally|Gala|Class,Gala|Charity|Cause
3064,2084,,Food|Dinner|Cause,Party|Sports|Fitness
3135,2084,,Praise|Course,Party|Sports|Fitness
3064,1865,,Food|Dinner|Cause,Party|Health
3084,1865,,Leadership|Home|Party|Convention,Party|Health
3161,1865,,Admission|Fashion|Club|Art,Party|Health
3347,1865,,Sports|Cause,Party|Health
3381,1865,,Boat|Tournament|Retreat|Race,Party|Health
3065,1475,,Game,Party|Food|Drink
3230,1475,,Family,Party|Food|Drink
3065,1515,,Game,Race|Charity|Cause
3065,1404,,Game,Class|Family|Education
3065,1624,,Game,Other
3145,1624,,Family|Home|Broadcast,Other
3066,2425,,Class|Finance|Charity,Race|Health
3444,2425,,Other|Tournament,Race|Health
3447,2425,,Celebration|College,Race|Health
3066,2237,,Class|Finance|Charity,Party|Fashion
3085,2237,,Business|Appearance|Auto|Networking,Party|Fashion
3262,2237,,Gala,Party|Fashion
3066,1001,,Class|Finance|Charity,Class|Sports|Fitness
3191,1001,,Class|Travel,Class|Sports|Fitness
3066,1801,,Class|Finance|Charity,Gala|Community
3067,2222,,Media|Race|Adventure,Party|Music
3145,2222,,Family|Home|Broadcast,Party|Music
3067,1887,,Media|Race|Adventure,Gala|Community
3237,1887,,Travel|Game,Gala|Community
3067,2243,,Media|Race|Adventure,Music
3202,2243,,Air|Club,Music
3067,2138,,Media|Race|Adventure,Party|Fashion
3427,2138,,Other|Expo,Party|Fashion
3067,1855,,Media|Race|Adventure,Other|Charity|Cause
3276,1855,,Sport|Gobierno|Night|Course,Other|Charity|Cause
3068,2115,,Tech|Business,Seminar|Science|Tech
3068,2346,,Tech|Business,Party|Music
3089,2346,,Finance|Culture,Party|Music
3499,2346,,Community|Performance|History,Party|Music
3068,1305,,Tech|Business,Networking|Food|Drink
3120,1305,,Church,Networking|Food|Drink
3177,1305,,Spring|Church|Machine|Culture,Networking|Food|Drink
3069,2037,,Tour|Course,Party
3365,2037,,Gala|Appearance|Other,Party
3399,2037,,Home|Fitness|History,Party
3069,1551,,Tour|Course,Performance|Art
3109,1551,,Ministries|Adventure,Performance|Art
3278,1551,,Science|Food|Charity|Travel,Performance|Art
3286,1551,,Game|Social|Drink|Food,Performance|Art
3069,1293,,Tour|Course,Networking|Charity|Cause
3079,1293,,Festival|Appearance|Lifestyle|Certificate,Networking|Charity|Cause
3380,1293,,History|Film|Finance,Networking|Charity|Cause
3069,1047,,Tour|Course,Networking|Other
3254,1047,,Community|Tour,Networking|Other
3070,1782,,Education|Street|Convention,Party|Music
3070,1370,,Education|Street|Convention,Performance|Music
3209,1370,,Dinner|Lifestyle,Performance|Music
3392,1370,,Drink|Finance|Gobierno,Performance|Music
3070,1964,,Education|Street|Convention,Party|Food|Drink
3070,1312,,Education|Street|Convention,Class|Other
3167,1312,,Travel|Festival,Class|Other
3420,1312,,Club|Media,Class|Other
3463,1312,,Drink|Gobierno|Fashion|Cause,Class|Other
3071,2126,,Park|Church|Course|Music,Performance|Music
3207,2126,,Ministries|Performance|Health,Performance|Music
3071,2239,,Park|Church|Course|Music,Gala|Charity|Cause
3071,1044,,Park|Church|Course|Music,Performance|Music
3208,1044,,Lifestyle|Tournament,Performance|Music
3071,1784,,Park|Church|Course|Music,Expo|Business
3072,1871,,Education|Music|Community,Seminar|
3329,1871,,Tech|Networking,Seminar|
3495,1871,,Culture,Seminar|
3072,1098,,Education|Music|Community,Party|Food|Drink
3362,1098,,Street|Screening|History,Party|Food|Drink
3072,1568,,Education|Music|Community,Other
3097,1568,,Tour|Media|College|Networking,Other
3251,1568,,Night|Gobierno|Broadcast|Film,Other
3441,1568,,Gala|Drink|Sport,Other
3073,1410,,Boat,Performance|Sports|Fitness
3073,1107,,Boat,Performance|Music
3073,2480,,Boat,Performance|Music
3491,2480,,Food|Outdoor|Product,Performance|Music
3073,1493,,Boat,Gala|Food|Drink
3074,1176,,Celebration|Home,Class|Art
3074,1554,,Celebration|Home,Party|Food|Drink
3074,2140,,Celebration|Home,Performance|Music
3170,2140,,Admission,Performance|Music
3268,2140,,Cause|Cause|Celebration,Performance|Music
3306,2140,,Game,Performance|Music
3345,2140,,Street|Media|Dinner,Performance|Music
3496,2140,,College|Air|Art,Performance|Music
3074,2381,,Celebration|Home,Appearance|Community
3137,2381,,Broadcast,Appearance|Community
3207,2381,,Ministries|Performance|Health,Appearance|Community
3074,1417,,Celebration|Home,Conference
3097,1417,,Tour|Media|College|Networking,Conference
3384,1417,,Product,Conference
3488,1417,,Spring|Spirituality,Conference
3075,1405,,Tour|Sports|Law|Music,Party|Charity|Cause
3395,1405,,History,Party|Charity|Cause
3399,1405,,Home|Fitness|History,Party|Charity|Cause
3075,1863,,Tour|Sports|Law|Music,Attraction|Community
3444,1863,,Other|Tournament,Attraction|Community
3075,1335,,Tour|Sports|Law|Music,Networking|Business
3080,1335,,Tech|Ministries,Networking|Business
3150,1335,,Sport|Tournament|Party|Ministries,Networking|Business
3302,1335,,Gobierno|Media|Adventure,Networking|Business
3075,2166,,Tour|Sports|Law|Music,Performance|Music
3260,2166,,Home,Performance|Music
3497,2166,,Air|Film,Performance|Music
3076,1058,,Church|Boat|Leadership|Law,Conference|Business
3076,1894,,Church|Boat|Leadership|Law,Performance|Music
3382,1894,,Night|Drink,Performance|Music
3394,1894,,History|Product,Performance|Music
3077,1747,,Conference|Family,Performance|Music
3283,1747,,Hobbies|Outdoor|Screening|Gala,Performance|Music
3332,1747,,Family,Performance|Music
3077,2040,,Conference|Family,Performance|Music
3225,2040,,Auto|Film,Performance|Music
3445,2040,,Spring|Science|Art,Performance|Music
3078,2447,,Seminar,Performance|Music
3101,2447,,Street|Finance,Performance|Music
3130,2447,,Product,Performance|Music
3143,2447,,Sport|Business,Performance|Music
3219,2447,,Auto,Performance|Music
3078,1938,,Seminar,Conference|Other
3101,1938,,Street|Finance,Conference|Other
3078,1185,,Seminar,Class|Health
3079,1453,,Festival|Appearance|Lifestyle|Certificate,Conference|Charity|Cause
3079,1347,,Festival|Appearance|Lifestyle|Certificate,Festival|Community
3439,1347,,Club|Adventure,Festival|Community
3079,1744,,Festival|Appearance|Lifestyle|Certificate,Appearance|
3159,1744,,Culture|Race|Finance,Appearance|
3175,1744,,Media,Appearance|
3268,1744,,Cause|Cause|Celebration,Appearance|
3079,1389,,Festival|Appearance|Lifestyle|Certificate,Race|Community
3080,1244,,Tech|Ministries,Performance|Music
3127,1244,,Adventure|Park|Seminar,Performance|Music
3203,1244,,Outdoor,Performance|Music
3080,2394,,Tech|Ministries,Business
3102,2394,,Food|Appearance|Cause,Business
3246,2394,,Seminar|Appearance|Club|Networking,Business
3080,2192,,Tech|Ministries,Party|Music
3217,2192,,Product|Appearance,Party|Music
3080,2256,,Tech|Ministries,Retreat|Food|Drink
3255,2256,,Holiday|Street,Retreat|Food|Drink
3432,2256,,Praise,Retreat|Food|Drink
3081,1945,,Lifestyle|Workshop,Party|Food|Drink
3360,1945,,Tech|Community|Conference,Party|Food|Drink
3081,1520,,Lifestyle|Workshop,Conference|Business
3155,1520,,Charity|Other,Conference|Business
3202,1520,,Air|Club,Conference|Business
3219,1520,,Auto,Conference|Business
3234,1520,,Spirituality|Food|Party,Conference|Business
3372,1520,,Networking,Conference|Business
3444,1520,,Other|Tournament,Conference|Business
3081,2378,,Lifestyle|Workshop,Performance|Music
3184,2378,,Night|Street|Workshop,Performance|Music
3081,1685,,Lifestyle|Workshop,Party|Food|Drink
3112,1685,,Street|College|Law|Culture,Party|Food|Drink
3176,1685,,Festival|Fitness|Boat|Seminar,Party|Food|Drink
3291,1685,,Home|Auto|Praise,Party|Food|Drink
3082,1712,,Seminar,Festival|Art
3082,1822,,Seminar,Seminar|Music
3082,1010,,Seminar,Seminar|Other
3234,1010,,Spirituality|Food|Party,Seminar|Other
3245,1010,,Convention,Seminar|Other
3082,2209,,Seminar,Festival|Food|Drink
3082,2147,,Seminar,Seminar|Community
3188,2147,,Health|Product|Course,Seminar|Community
3193,2147,,Street|Science|Fitness|Ministries,Seminar|Community
3304,2147,,Tour,Seminar|Community
3383,2147,,Law|Government,Seminar|Community
3083,1675,,Business|Art|Race|Government,Class|Family|Education
3083,1635,,Business|Art|Race|Government,Appearance|Food|Drink
3160,1635,,Tour|Art,Appearance|Food|Drink
3250,1635,,Drink|Sport|Workshop,Appearance|Food|Drink
3083,2145,,Business|Art|Race|Government,Festival|
3083,1219,,Business|Art|Race|Government,Seminar|Art
3083,1978,,Business|Art|Race|Government,Party|Government
3116,1978,,Home|Park,Party|Government
3252,1978,,Conference,Party|Government
3265,1978,,Workshop|Tech|Broadcast|Education,Party|Government
3281,1978,,Course,Party|Government
3084,1188,,Leadership|Home|Party|Convention,Party|Music
3122,1188,,Tournament,Party|Music
3084,1085,,Leadership|Home|Party|Convention,Festival|Family|Education
3142,1085,,Health|Other|Adventure,Festival|Family|Education
3296,1085,,Game|Sport,Festival|Family|Education
3443,1085,,Dinner|Health,Festival|Family|Education
3084,2270,,Leadership|Home|Party|Convention,Gala|Community
3329,2270,,Tech|Networking,Gala|Community
3084,2006,,Leadership|Home|Party|Convention,Party|Music
3085,2282,,Business|Appearance|Auto|Networking,Party|Music
3231,2282,,Broadcast|Adventure,Party|Music
3463,2282,,Drink|Gobierno|Fashion|Cause,Party|Music
3085,1345,,Business|Appearance|Auto|Networking,Conference|Government
3218,1345,,Praise|Celebration|Retreat|Art,Conference|Government
3245,1345,,Convention,Conference|Government
3429,1345,,College|Boat|Broadcast,Conference|Government
3085,2013,,Business|Appearance|Auto|Networking,Gala|Charity|Cause
3235,2013,,Retreat|Business|Government|Screening,Gala|Charity|Cause
3086,1696,,Game|Appearance,Other|Community
3405,1696,,Boat|Cause|Certificate|Auto,Other|Community
3086,1775,,Game|Appearance,Performance|Music
3288,1775,,Retreat,Performance|Music
3341,1775,,Family|Tour|Networking,Performance|Music
3412,1775,,Family|Admission|Seminar,Performance|Music
3471,1775,,Adventure|Park,Performance|Music
3086,1878,,Game|Appearance,Performance|Music
3348,1878,,Business,Performance|Music
3086,1339,,Game|Appearance,Networking|Leadership
3124,1339,,Spring|Product|Boat|Attraction,Networking|Leadership
3292,1339,,Leadership|Spring|Film|Charity,Networking|Leadership
3087,2330,,Adventure|Holiday|Celebration,Performance|Music
3212,2330,,Family,Performance|Music
3087,1033,,Adventure|Holiday|Celebration,Networking|Business
3091,1033,,Hobbies|Ministries|Product|Performance,Networking|Business
3108,1033,,Law|Dinner|Performance,Networking|Business
3087,1780,,Adventure|Holiday|Celebration,Class|Business
3175,1780,,Media,Class|Business
3342,1780,,Street,Class|Business
3087,1136,,Adventure|Holiday|Celebration,Game|Sports|Fitness
3439,1136,,Club|Adventure,Game|Sports|Fitness
3088,1190,,Dinner|Auto|Night|Drink,Attraction|Community
3088,1376,,Dinner|Auto|Night|Drink,Party|Community
3204,1376,,Air,Party|Community
3089,1071,,Finance|Culture,Gala|Music
3260,1071,,Home,Gala|Music
3307,1071,,Performance|Hobbies|Night,Gala|Music
3089,2336,,Finance|Culture,Party|Music
3089,2515,,Finance|Culture,Tour|Community
3223,2515,,Sports|Product,Tour|Community
3366,2515,,Holiday|Hobbies|Government,Tour|Community
3089,1266,,Finance|Culture,Party|Food|Drink
3090,2128,,Tour|Film|Seminar|Travel,Seminar|Government
3120,2128,,Church,Seminar|Government
3090,1636,,Tour|Film|Seminar|Travel,Performance|Music
3354,1636,,Home|Tournament,Performance|Music
3090,1072,,Tour|Film|Seminar|Travel,Gala|Charity|Cause
3136,1072,,Adventure,Gala|Charity|Cause
3269,1072,,Law|Appearance,Gala|Charity|Cause
3090,1167,,Tour|Film|Seminar|Travel,Attraction|Other
3369,1167,,Conference,Attraction|Other
3091,1779,,Hobbies|Ministries|Product|Performance,Class|Health
3091,1973,,Hobbies|Ministries|Product|Performance,Performance|
3274,1973,,Retreat|Fitness|Tour,Performance|
3091,2365,,Hobbies|Ministries|Product|Performance,Community
3270,2365,,Charity|Culture|Culture|Spring,Community
3431,2365,,Workshop|Tournament|Spirituality,Community
3091,2371,,Hobbies|Ministries|Product|Performance,Festival|Food|Drink
3095,2371,,Music|Law|Tournament,Festival|Food|Drink
3092,1263,,Class|Food,Festival|Film|Media
3169,1263,,Fitness|Business|Culture|Certificate,Festival|Film|Media
3092,1699,,Class|Food,Festival|Music
3104,1699,,Broadcast|Machine|Government,Festival|Music
3092,2254,,Class|Food,Appearance|Film|Media
3092,2014,,Class|Food,Gala|Charity|Cause
3191,2014,,Class|Travel,Gala|Charity|Cause
3383,2014,,Law|Government,Gala|Charity|Cause
3092,2224,,Class|Food,Gala|Film|Media
3154,2224,,Church,Gala|Film|Media
3354,2224,,Home|Tournament,Gala|Film|Media
3371,2224,,Charity|Sport,Gala|Film|Media
3499,2224,,Community|Performance|History,Gala|Film|Media
3093,1491,,Auto|Family|Rally,Performance|Music
3149,1491,,Science,Performance|Music
3194,1491,,Travel|Praise|Party,Performance|Music
3093,2302,,Auto|Family|Rally,Performance|Music
3093,2073,,Auto|Family|Rally,Attraction|Food|Drink
3093,2464,,Auto|Family|Rally,Networking|Film|Media
3322,2464,,Conference|Community|Game|Park,Networking|Film|Media
3094,1340,,Screening,Gala|Fashion
3269,1340,,Law|Appearance,Gala|Fashion
3311,1340,,Holiday|Sport|Adventure,Gala|Fashion
3459,1340,,College|Tour,Gala|Fashion
3094,1921,,Screening,Performance|Community
3410,1921,,Night|Fashion|Government|Game,Performance|Community
3094,2105,,Screening,Gala|Holiday
3094,1152,,Screening,Race|Health
3234,1152,,Spirituality|Food|Party,Race|Health
3095,1205,,Music|Law|Tournament,Conference|Business
3462,1205,,Admission,Conference|Business
3095,1637,,Music|Law|Tournament,Party|Sports|Fitness
3333,1637,,Workshop|Auto,Party|Sports|Fitness
3095,1898,,Music|Law|Tournament,Performance|Music
3340,1898,,Charity|Fashion,Performance|Music
3096,1026,,Social|Machine,Gala|Food|Drink
3162,1026,,Leadership|Appearance,Gala|Food|Drink
3472,1026,,Game,Gala|Food|Drink
3096,1043,,Social|Machine,Class|Home|Lifestyle
3135,1043,,Praise|Course,Class|Home|Lifestyle
3097,1009,,Tour|Media|College|Networking,Sport|Fitness
3323,1009,,Party|Food|Cause|Holiday,Sport|Fitness
3469,1009,,Fashion|Charity,Sport|Fitness
3097,1474,,Tour|Media|College|Networking,Performance|Art
3314,1474,,Auto,Performance|Art
3098,1761,,Media|Convention|Travel,Seminar|Science|Tech
3098,1224,,Media|Convention|Travel,Class|Business
3308,1224,,Seminar|Leadership|Night|Game,Class|Business
3355,1224,,Game|Art|Course,Class|Business
3368,1224,,Race|Seminar,Class|Business
3098,1899,,Media|Convention|Travel,Other|Business
3153,1899,,Adventure,Other|Business
3098,1307,,Media|Convention|Travel,Party|Food|Drink
3175,1307,,Media,Party|Food|Drink
3450,1307,,Law|Appearance|Leadership|Praise,Party|Food|Drink
3099,2167,,Fitness|Praise|Business,Retreat|Travel|Outdoor
3099,1695,,Fitness|Praise|Business,Seminar|Science|Tech
3099,1437,,Fitness|Praise|Business,Conference|Business
3099,1442,,Fitness|Praise|Business,Networking
3129,1442,,Screening,Networking
3470,1442,,Travel,Networking
3099,2429,,Fitness|Praise|Business,Networking|Film|Media
3100,1709,,Product,Party|Food|Drink
3418,1709,,Tour|Lifestyle,Party|Food|Drink
3100,1106,,Product,Gala|Food|Drink
3100,1602,,Product,Party|Charity|Cause
3101,1076,,Street|Finance,Performance|Fashion
3430,1076,,Networking,Performance|Fashion
3101,1909,,Street|Finance,Festival|Family|Education
3101,1965,,Street|Finance,Other|Charity|Cause
3161,1965,,Admission|Fashion|Club|Art,Other|Charity|Cause
3182,1965,,Social,Other|Charity|Cause
3336,1965,,Retreat,Other|Charity|Cause
3102,2015,,Food|Appearance|Cause,Party|Hobbies
3102,2445,,Food|Appearance|Cause,Game|Sports|Fitness
3168,2445,,Law|Attraction|Fitness|Film,Game|Sports|Fitness
3495,2445,,Culture,Game|Sports|Fitness
3102,2352,,Food|Appearance|Cause,Conference|Science|Tech
3102,1036,,Food|Appearance|Cause,Festival|Art
3103,1630,,Air|Art|Screening|History,Appearance|Film|Media
3109,1630,,Ministries|Adventure,Appearance|Film|Media
3103,2190,,Air|Art|Screening|History,Party|Food|Drink
3103,1425,,Air|Art|Screening|History,Game|Film|Media
3104,1918,,Broadcast|Machine|Government,Party|Music
3429,1918,,College|Boat|Broadcast,Party|Music
3104,1278,,Broadcast|Machine|Government,Screening|Community
3110,1278,,Screening|Race|Spring,Screening|Community
3303,1278,,Street,Screening|Community
3416,1278,,Tech,Screening|Community
3104,2433,,Broadcast|Machine|Government,Party|Community
3325,2433,,Culture|Tour|Spring,Party|Community
3484,2433,,Dinner|Art|Sport,Party|Community
3105,2303,,Networking|Race|Education|Course,Conference|Health
3105,1438,,Networking|Race|Education|Course,Party|Music
3301,1438,,Convention|Course|Retreat|Praise,Party|Music
3105,1676,,Networking|Race|Education|Course,Party|Music
3106,1758,,Home|Fitness,Gala|Business
3201,1758,,Culture,Gala|Business
3106,1869,,Home|Fitness,Party|Community
